profile_id	lock_kind	selected_evidence_row_id	package	version	artifact_sha256	artifact_member_path	installed_source_path	member_type	mode	size	content_sha256	link_target	soname	semantic_authority	provider_authority_state	source_recipe_state	candidate_recipe_trees	update_domain	materialization_state
printing-provider	ALIAS	selected:76fc1a69ba48351da14d	krb5-glibc	1.21.3	13972590dda51ac16fd201bef82bc22f11c88ebf36bd060c5b0c07a144ed742a	data/data/com.termux/files/usr/glibc/lib/libkrb5.so.3	/data/data/com.termux/files/usr/glibc/lib/libkrb5.so.3	SYMLINK	777	0	-	libkrb5.so.3.3	libkrb5.so.3	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	681f9cd4779e2af7713b3cb37f7c94a076056227	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	CONTENT	selected:76fc1a69ba48351da14d	krb5-glibc	1.21.3	13972590dda51ac16fd201bef82bc22f11c88ebf36bd060c5b0c07a144ed742a	data/data/com.termux/files/usr/glibc/lib/libkrb5.so.3.3	/data/data/com.termux/files/usr/glibc/lib/libkrb5.so.3.3	REGULAR	700	1119352	1aa7548de3759b97324cd8c07ecee887b6600986723b687ca70a2da33d902145	-	libkrb5.so.3	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	681f9cd4779e2af7713b3cb37f7c94a076056227	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:4176ffe9b032818d53b8	krb5-glibc	1.21.3	13972590dda51ac16fd201bef82bc22f11c88ebf36bd060c5b0c07a144ed742a	data/data/com.termux/files/usr/glibc/lib/libkrb5support.so	/data/data/com.termux/files/usr/glibc/lib/libkrb5support.so	SYMLINK	777	0	-	libkrb5support.so.0.1	libkrb5support.so.0	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	681f9cd4779e2af7713b3cb37f7c94a076056227	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:4176ffe9b032818d53b8	krb5-glibc	1.21.3	13972590dda51ac16fd201bef82bc22f11c88ebf36bd060c5b0c07a144ed742a	data/data/com.termux/files/usr/glibc/lib/libkrb5support.so.0	/data/data/com.termux/files/usr/glibc/lib/libkrb5support.so.0	SYMLINK	777	0	-	libkrb5support.so.0.1	libkrb5support.so.0	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	681f9cd4779e2af7713b3cb37f7c94a076056227	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	CONTENT	selected:4176ffe9b032818d53b8	krb5-glibc	1.21.3	13972590dda51ac16fd201bef82bc22f11c88ebf36bd060c5b0c07a144ed742a	data/data/com.termux/files/usr/glibc/lib/libkrb5support.so.0.1	/data/data/com.termux/files/usr/glibc/lib/libkrb5support.so.0.1	REGULAR	700	80960	e502dd3c7ee2526e1093dc6f876ff928aa6ff06b61942fbdf10fb20eacf01b38	-	libkrb5support.so.0	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	681f9cd4779e2af7713b3cb37f7c94a076056227	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:26b43bfef72cfc877f24	libcap-glibc	2.69-1	8beffad4a426122b276b1b632fb4749837456393934a138d6dd77259cb6fcbad	data/data/com.termux/files/usr/glibc/lib/libcap.so	/data/data/com.termux/files/usr/glibc/lib/libcap.so	SYMLINK	777	0	-	libcap.so.2	libcap.so.2	PLATFORM_INTEGRATION_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	6ea98ca0f193e0db74f8441f0a63a98077b3fc1a	PLATFORM_INTEGRATION_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:26b43bfef72cfc877f24	libcap-glibc	2.69-1	8beffad4a426122b276b1b632fb4749837456393934a138d6dd77259cb6fcbad	data/data/com.termux/files/usr/glibc/lib/libcap.so.2	/data/data/com.termux/files/usr/glibc/lib/libcap.so.2	SYMLINK	777	0	-	libcap.so.2.69	libcap.so.2	PLATFORM_INTEGRATION_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	6ea98ca0f193e0db74f8441f0a63a98077b3fc1a	PLATFORM_INTEGRATION_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	CONTENT	selected:26b43bfef72cfc877f24	libcap-glibc	2.69-1	8beffad4a426122b276b1b632fb4749837456393934a138d6dd77259cb6fcbad	data/data/com.termux/files/usr/glibc/lib/libcap.so.2.69	/data/data/com.termux/files/usr/glibc/lib/libcap.so.2.69	REGULAR	700	76120	e86d7a0f2c3be107c901c4c38bb68d465011ff94089ceba55edfbac123a0d06f	-	libcap.so.2	PLATFORM_INTEGRATION_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	6ea98ca0f193e0db74f8441f0a63a98077b3fc1a	PLATFORM_INTEGRATION_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:74956b4ff456366345bf	libffi-glibc	3.4.7	19811ab9f293fd711ea5d2d27ca31bad4f6c47c139282b338e325f3de4c3ae7b	data/data/com.termux/files/usr/glibc/lib/libffi.so	/data/data/com.termux/files/usr/glibc/lib/libffi.so	SYMLINK	777	0	-	libffi.so.8.1.4	libffi.so.8	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	3e2d7bc74cf8646c3df5d2db53b48e83e127fa69	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:74956b4ff456366345bf	libffi-glibc	3.4.7	19811ab9f293fd711ea5d2d27ca31bad4f6c47c139282b338e325f3de4c3ae7b	data/data/com.termux/files/usr/glibc/lib/libffi.so.8	/data/data/com.termux/files/usr/glibc/lib/libffi.so.8	SYMLINK	777	0	-	libffi.so.8.1.4	libffi.so.8	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	3e2d7bc74cf8646c3df5d2db53b48e83e127fa69	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
